Country Name,Country Code,Indicator Name,Indicator Code,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
Paraguay,PRY,"Población activa, total",SL.TLF.TOTL.IN,1706598.0,1757024.0,1805441.0,1860615.0,1918799.0,1975337.0,2033045.0,2092196.0,2153046.0,2216084.0,2281327.0,2346093.0,2413845.0,2443553.0,2634611.0,2662606.0,2640489.0,2745306.0,2804539.0,2916827.0,2892250.0,2964215.0,3164739.0,3187574.0,3175766.0,3240419.0,3338124.0,3406346.0,3534912.0
Paraguay,PRY,"Educación de nivel secundario, alumnos en programas de educación general",SE.SEC.ENRL.GC,153206.0,157487.0,176547.0,195677.0,220512.0,246139.0,270207.0,307631.0,345055.0,394078.0,424621.0,458074.0,474538.0,464062.0,478787.0,482069.0,480561.0,480672.0,489169.0,493865.0,504104.0,519246.0,532815.0,528199.0,523583.0,518967.0,514351.0,514351.0,514351.0
Paraguay,PRY,"Tasa de finalización de la educación de nivel primario, total (% del grupo etario correspondiente)",SE.PRM.CMPT.ZS,65.23925,68.78183,69.96625999999999,76.08014,76.09539000000001,77.84469,81.7552,86.593425,91.43165,88.22851,91.03296,91.10053,92.78909,95.25095,94.0304,94.39012,93.23161999999999,93.8201,93.53357,93.14137,91.68023000000001,88.78322,88.03662,88.03662,88.03662,88.03662,88.03662,88.03662,88.03662
